station_ID,year, gear_time,depth_m,gear_lat,gear_long,agv_GT10um ,avg_LT10um,avg_totalchla,avg_ratio
20100501057,2010,9/26/10 17:22,20,64.082,-164.511,2.590,NA,3.032,0.84
20100501058,2010,9/26/10 21:11,30,64.333,-165.003,0.781,NA,1.843,0.38
20100501059,2010,9/27/10 1:54,21,64.333,-166.004,0.768,NA,2.104,0.35
20100501060,2010,9/28/10 16:09,27,64.503,-167.003,0.389,NA,1.143,0.35
20100501061,2010,9/28/10 22:53,35,64.501,-168.003,0.207,NA,1.047,0.22
20100501062,2010,10/2/10 4:46,42,64.503,-169.010,0.099,NA,NA,NA
20100501063,2010,9/29/10 16:06,30,65.500,-167.997,NA,NA,0.632,NA
20100501064,2010,9/29/10 21:18,40,64.998,-168.005,0.393,NA,1.103,0.34
20100501065,2010,10/3/10 2:11,50,65.003,-169.007,0.373,NA,1.090,0.35
20100501066,2010,9/30/10 16:02,43,64.497,-170.000,0.225,NA,0.766,0.34
20100501067,2010,9/30/10 20:41,33.2,63.997,-170.004,0.114,NA,1.366,0.09
20100501068,2010,10/4/10 1:00,34.5,63.997,-168.993,0.100,NA,1.926,0.06
20100501069,2010,10/3/10 18:36,48,62.500,-172.011,0.218,NA,1.181,0.26
20100501070,2010,10/3/10 23:16,53,61.999,-172.004,0.115,NA,0.628,0.21
20100501072,2010,10/7/10 6:15,58,61.497,-171.996,0.097,NA,0.502,0.23
20100501073,2010,10/4/10 16:05,63,61.003,-172.002,0.140,NA,0.453,0.30
20100501074,2010,10/4/10 20:22,62.5,60.497,-172.003,0.332,NA,1.299,0.29
20100501076,2010,10/8/10 1:13,67,59.996,-172.000,0.353,NA,0.922,0.30
20110304001,2011,8/23/11 20:05,104,55.000,-165.002,0.581,1.453,NA,NA
20110304002,2011,8/24/11 2:15,107,55.496,-164.988,0.087,1.316,NA,NA
20110304004,2011,8/24/11 14:25,93,55.498,-163.997,0.020,0.756,NA,NA
20110304005,2011,8/24/11 20:35,90,55.999,-164.006,0.046,0.789,NA,NA
20110304007,2011,8/25/11 2:55,81,56.500,-163.994,0.021,1.060,NA,NA
20110304008,2011,8/25/11 14:24,80,56.499,-163.004,0.043,0.857,NA,NA
20110304010,2011,8/25/11 22:06,83.6,56.003,-163.001,0.043,0.550,NA,NA
20110304012,2011,8/26/11 14:25,54.46,56.006,-161.997,0.109,0.941,NA,NA
20110304013,2011,8/26/11 20:17,70.46,56.500,-161.996,0.354,0.479,NA,NA
20110304015,2011,8/27/11 2:33,61.5,57.003,-162.000,0.180,1.517,NA,NA
20110304016,2011,8/27/11 14:17,48.05,57.505,-162.005,0.486,1.146,NA,NA
20110304017,2011,8/27/11 19:42,37.5,58.000,-162.003,0.769,0.927,NA,NA
20110304018,2011,,36.85,58.500,-162.005,NA,0.943,NA,NA
20110304020,2011,8/28/11 14:19,41.19,58.001,-163.003,0.700,0.591,NA,NA
20110304021,2011,8/28/11 19:32,50.37,57.497,-162.996,0.456,2.774,NA,NA
20110304022,2011,8/28/11 23:49,61.67,56.998,-163.004,0.070,NA,NA,NA
20110304024,2011,8/29/11 14:16,69.35,56.996,-164.003,0.037,2.688,NA,NA
20110304025,2011,8/29/11 19:50,53.03,57.497,-164.003,0.145,1.128,NA,NA
20110304027,2011,8/30/11 3:03,46.39,58.003,-164.005,0.858,1.125,NA,NA
20110304028,2011,8/30/11 14:26,37,58.502,-163.995,1.182,1.144,NA,NA
20110304031,2011,8/31/11 3:02,48.16,57.998,-165.004,0.247,0.628,NA,NA
20110304032,2011,8/31/11 14:16,64.88,57.494,-165.005,0.093,2.412,NA,NA
20110304033,2011,8/31/11 19:30,71.83,56.999,-164.998,0.046,1.754,NA,NA
20110304034,2011,,79.4,56.497,-165.002,0.037,0.940,NA,NA
20110304037,2011,9/1/11 14:17,95.1,55.999,-164.985,0.027,0.566,NA,NA
20110304038,2011,9/1/11 21:36,122.5,55.501,-166.004,0.081,1.337,NA,NA
20110304040,2011,9/2/11 4:56,137.29,54.997,-166.007,0.213,2.370,NA,NA
20110304042,2011,9/5/11 14:12,159,54.998,-167.006,0.087,2.088,2.334,0.04
20110304043,2011,9/9/11 15:12,136.05,55.499,-166.997,0.050,1.237,1.403,0.04
20110304045,2011,9/10/11 0:16,114.86,56.002,-166.006,0.045,0.555,NA,NA
20110304046,2011,9/10/11 14:11,87.42,56.497,-165.995,0.122,1.234,NA,NA
20110304047,2011,9/10/11 19:52,73.08,57.066,-166.105,0.076,2.313,NA,NA
20110304048,2011,9/11/11 1:55,68.24,57.506,-166.006,0.063,3.038,NA,NA
20110304050,2011,9/11/11 14:29,57,58.810,-166.596,0.709,1.329,NA,NA
20110304051,2011,9/11/11 21:28,66,57.997,-167.000,0.224,2.104,NA,NA
20110304052,2011,9/12/11 14:15,71,57.503,-166.999,0.233,2.983,NA,NA
20110304054,2011,9/13/11 0:24,74,56.997,-167.001,0.514,1.855,NA,NA
20110304056,2011,9/13/11 14:20,79.3,56.997,-168.001,0.420,0.424,0.421,0.60
20110304058,2011,9/13/11 20:43,80.63,56.998,-169.002,1.108,1.347,NA,NA
20110304059,2011,9/14/11 1:20,105.11,56.497,-169.008,0.277,1.345,NA,NA
20110304061,2011,9/14/11 14:19,116,56.507,-167.990,0.053,1.022,NA,NA
20110304062,2011,9/14/11 20:19,105.46,56.502,-166.994,0.046,1.457,NA,NA
20110304064,2011,9/15/11 2:27,134.04,56.002,-166.948,0.044,0.827,NA,NA
20110304065,2011,9/15/11 14:14,139,55.998,-167.998,0.045,0.721,0.382,0.09
20110304066,2011,9/15/11 20:15,144.99,55.501,-168.003,0.087,1.715,NA,NA
20110801001,2011,8/21/11 16:09,96,56.497,-169.990,0.272,0.732,NA,NA
20110801002,2011,8/21/11 22:35,63.3,57.007,-169.996,2.201,1.674,NA,NA
20110801003,2011,8/24/11 3:27,65,57.496,-169.998,0.944,0.457,NA,NA
20110801004,2011,8/22/11 15:35,100,57.002,-171.007,1.297,0.709,NA,NA
20110801005,2011,8/22/11 20:45,85,57.507,-170.997,0.732,0.952,NA,NA
20110801006,2011,8/25/11 2:04,85,57.997,-170.998,0.194,0.399,NA,NA
20110801008,2011,8/23/11 15:43,69,58.000,-169.998,0.143,0.409,NA,NA
20110801009,2011,8/23/11 22:28,67.5,58.501,-170.020,0.181,0.349,NA,NA
20110801010,2011,8/27/11 3:53,62,59.005,-170.002,0.334,0.320,NA,NA
20110801011,2011,8/24/11 15:30,79.5,58.496,-170.998,0.204,0.634,NA,NA
20110801012,2011,8/24/11 12:00,73,59.000,-171.001,0.161,0.297,NA,NA
20110801013,2011,8/28/11 1:00,69,59.499,-170.997,0.353,0.564,NA,NA
20110801014,2011,8/28/11 5:00,57,59.498,-169.997,0.362,0.366,NA,NA
20110801015,2011,8/25/11 14:57,41,59.501,-168.990,0.734,0.621,NA,NA
20110801016,2011,8/25/11 20:22,34.6,59.500,-167.995,1.754,0.420,NA,NA
20110801017,2011,8/29/11 1:05,26,59.501,-166.999,1.448,0.599,NA,NA
20110801018,2011,8/29/11 15:30,23.5,60.006,-168.000,0.613,0.279,NA,NA
20110801019,2011,8/29/11 19:45,43,59.999,-168.999,1.754,0.424,NA,NA
20110801020,2011,8/29/11 23:56,55,59.998,-170.005,0.214,0.298,NA,NA
20110801022,2011,9/2/11 5:13,70,60.000,-170.994,0.160,1.267,NA,NA
20110801023,2011,8/30/11 15:26,64,60.502,-170.999,0.146,1.355,NA,NA
20110801024,2011,8/30/11 19:45,51,60.501,-169.999,0.676,0.358,NA,NA
20110801025,2011,9/3/11 0:02,39,60.500,-169.016,0.762,0.672,NA,NA
20110801026,2011,9/3/11 4:18,30,60.501,-167.995,1.760,0.219,NA,NA
20110801027,2011,8/31/11 15:28,27,60.501,-167.003,0.763,0.809,NA,NA
20110801028,2011,8/31/11 21:55,24,60.999,-167.000,NA,0.740,NA,NA
20110801031,2011,9/1/11 20:58,48,60.999,-170.011,0.342,0.542,0.774,0.20
20110801032,2011,9/5/11 2:40,56,60.999,-171.005,0.651,0.383,1.852,0.70
20110801033,2011,9/2/11 15:32,51,61.500,-171.081,0.236,0.526,NA,NA
20110801034,2011,9/2/11 19:57,46,61.501,-169.996,0.463,0.493,0.982,0.59
20110801036,2011,9/6/11 1:13,36,61.500,-168.996,1.207,0.462,1.856,0.59
20110801037,2011,9/6/11 5:08,28,61.499,-168.003,0.833,0.793,NA,NA
20110801038,2011,9/3/11 15:30,23,61.500,-167.001,3.629,0.804,NA,NA
20110801039,2011,9/3/11 19:23,29.7,62.002,-166.997,0.373,0.861,NA,NA
20110801040,2011,9/3/11 23:26,29,62.000,-168.001,1.021,0.617,1.971,0.40
20110801041,2011,9/7/11 3:22,38.5,62.001,-169.016,0.517,0.638,1.024,0.49
20110801042,2011,9/4/11 15:32,45.7,61.999,-170.002,1.002,0.328,NA,NA
20110801043,2011,9/4/11 19:23,51,62.000,-171.002,0.744,0.485,2.216,0.77
20110801044,2011,9/4/11 23:25,44.6,62.503,-171.000,0.387,0.646,0.680,0.23
20110801045,2011,9/8/11 3:14,38.1,62.500,-170.001,0.406,0.625,NA,NA
20110801046,2011,9/5/11 18:31,33,62.503,-169.027,0.157,0.975,NA,NA
20110801047,2011,9/5/11 22:16,30,62.500,-168.002,0.931,0.748,1.934,0.46
20110801048,2011,9/8/11 19:19,26,62.990,-168.009,3.447,0.395,5.964,0.53
20110801049,2011,9/12/11 0:51,26,62.998,-166.996,1.654,NA,3.832,0.38
20110801050,2011,9/12/11 4:41,34.6,62.498,-167.000,1.252,NA,2.592,0.41
20110801051,2011,9/9/11 15:29,21.3,63.000,-165.994,1.721,NA,2.880,0.59
20110801052,2011,9/9/11 20:00,25.8,63.500,-166.001,1.721,NA,2.876,0.64
20110801053,2011,9/10/11 16:03,33,63.499,-167.997,1.117,1.015,2.794,0.38
20110801054,2011,9/10/11 20:02,27.3,63.503,-166.998,1.743,1.381,2.955,0.57
20110801055,2011,9/14/11 0:02,33.4,64.006,-166.997,2.627,0.744,2.464,1.06
20110801056,2011,9/14/11 4:18,22.6,64.000,-165.999,3.193,1.803,4.490,0.70
20110801057,2011,9/11/11 15:42,16.6,63.751,-164.492,NA,NA,3.416,NA
20110801058,2011,9/11/11 21:13,17,63.752,-163.499,1.133,0.884,2.956,0.38
20110801059,2011,9/15/11 1:52,16.8,63.751,-162.999,0.886,NA,2.215,0.40
20110801060,2011,9/15/11 5:20,16,63.750,-161.499,4.243,1.381,5.868,0.62
20110801061,2011,9/12/11 16:04,18.8,64.100,-161.502,3.675,NA,6.192,0.64
20110801062,2011,9/12/11 19:34,22,64.100,-162.500,0.554,1.406,2.291,0.34
20110801063,2011,9/12/11 23:28,25.1,64.101,-163.507,1.472,1.164,2.982,0.52
20110801064,2011,9/16/11 3:31,22.1,64.103,-164.498,1.058,NA,2.673,0.39
20110801065,2011,9/13/11 16:00,28,64.368,-166.006,1.123,1.027,2.317,0.50
20110801066,2011,9/13/11 20:05,28.2,64.501,-167.002,1.202,NA,2.127,0.58
20110801067,2011,9/17/11 0:08,36.8,64.501,-168.007,0.780,1.204,1.846,0.42
20110801068,2011,9/14/11 16:02,45.4,65.032,-167.925,2.429,0.571,5.324,0.75
20110801069,2011,9/18/11 1:20,61.3,65.500,-168.504,0.386,1.691,2.456,0.27
20110801070,2011,9/15/11 16:01,50.5,65.003,-169.006,0.194,0.686,0.915,0.23
20110801071,2011,9/15/11 21:19,46.5,64.500,-170.001,0.574,0.438,1.057,0.60
20110801072,2011,9/16/11 1:20,42.7,64.500,-169.002,0.686,1.244,3.482,0.07
20110801073,2011,9/16/11 15:54,37.3,64.001,-168.012,0.803,0.856,1.474,NA
20110801074,2011,9/16/11 19:30,35.2,63.999,-169.013,0.080,0.634,0.946,0.05
20110801075,2011,9/16/11 23:11,34.6,63.998,-169.999,0.115,1.585,NA,NA
20110801076,2011,9/20/11 2:55,26,64.001,-171.003,0.154,1.836,3.299,0.05
20110801080,2011,9/21/11 1:25,59.2,61.501,-172.004,0.318,0.381,NA,NA
20110801083,2011,9/18/11 21:25,52.5,58.999,-169.002,0.933,0.785,2.672,0.50
20110801084,2011,9/22/11 1:28,66.3,58.496,-169.002,1.020,0.955,3.863,0.39
20110801085,2011,9/19/11 16:02,71,58.002,-169.002,0.566,0.936,4.198,0.28
20110801086,2011,9/19/11 20:40,71.5,57.502,-168.999,0.498,1.277,3.180,0.25
20110801087,2011,9/23/11 1:40,72.8,57.495,-168.006,0.389,1.204,2.982,0.20
20120303001,2012,8/19/12 16:09,56,56.001,-162.000,0.051,NA,0.463,0.16
20120303003,2012,8/20/12 2:04,73,56.498,-161.995,0.068,NA,0.461,0.37
20120303006,2012,8/20/12 14:16,66,56.499,-161.007,0.406,NA,0.914,0.46
20120303007,2012,8/20/12 20:40,64,56.992,-160.982,0.207,NA,0.675,0.33
20120303009,2012,8/21/12 3:35,61,56.996,-159.999,0.238,NA,0.736,0.34
20120303011,2012,8/21/12 14:03,55,57.499,-159.998,0.299,NA,1.194,0.29
20120303012,2012,8/21/12 19:50,48,58.000,-159.991,0.255,NA,1.096,0.23
20120303013,2012,8/22/12 0:49,45,57.997,-160.988,0.302,NA,1.466,0.29
20120303014,2012,8/22/12 6:29,59,57.504,-160.999,0.098,NA,0.971,0.22
20120303015,2012,8/22/12 13:52,62,57.002,-162.000,0.089,NA,1.205,0.15
20120303016,2012,8/22/12 18:53,47,57.502,-162.001,0.104,NA,1.886,0.05
20120303017,2012,8/22/12 23:21,38,57.995,-161.976,0.441,NA,1.607,0.27
20120303018,2012,8/23/12 5:18,41,57.998,-162.995,0.435,NA,1.686,0.27
20120303020,2012,8/23/12 13:53,51,57.499,-162.994,0.116,NA,0.868,0.18
20120303021,2012,8/23/12 19:33,63,57.003,-162.997,0.109,NA,1.584,0.22
20120303022,2012,8/24/12 0:16,81,56.501,-162.984,0.016,NA,0.364,0.06
20120303024,2012,8/24/12 7:40,86,55.992,-162.990,0.107,NA,0.537,0.14
20120303026,2012,8/24/12 22:07,43,55.497,-162.988,2.047,NA,2.533,0.80
20120303028,2012,8/25/12 4:48,94,55.500,-163.991,0.387,NA,0.630,0.50
20120303030,2012,8/25/12 3:35,91,56.001,-163.994,0.009,NA,0.878,0.03
20120303032,2012,8/25/12 13:58,82,56.499,-163.998,0.036,NA,0.742,0.04
20120303033,2012,8/25/12 19:24,68,57.003,-163.999,0.061,NA,0.897,0.14
20120303034,2012,8/25/12 23:57,53,57.491,-163.980,0.220,NA,0.720,0.38
20120303035,2012,8/26/12 6:21,46,57.996,-164.005,0.231,NA,1.260,0.21
20120303037,2012,8/26/12 16:24,38,58.512,-163.987,1.000,NA,1.833,0.55
20120303038,2012,8/26/12 21:20,41,58.507,-164.992,0.694,NA,1.309,0.53
20120303039,2012,8/27/12 2:23,49,58.000,-164.990,0.285,NA,1.029,0.28
20120303040,2012,8/27/12 7:53,65,57.499,-165.012,0.095,NA,1.142,0.21
20120303041,2012,8/27/12 14:08,68,56.999,-164.985,0.198,NA,1.190,0.19
20120303042,2012,8/27/12 19:20,81,56.499,-165.003,0.041,NA,0.496,0.13
20120303043,2012,8/27/12 23:54,96,56.007,-164.994,0.013,NA,0.540,0.04
20120303045,2012,8/28/12 6:45,107,55.495,-164.995,3.391,NA,3.759,0.83
20120303047,2012,8/28/12 14:10,106,55.001,-165.018,0.331,NA,1.029,0.36
20120303049,2012,8/28/12 21:35,137,55.000,-165.996,0.505,NA,1.263,0.48
20120303050,2012,8/29/12 2:23,122,55.501,-165.990,3.036,NA,4.175,0.76
20120303054,2012,8/29/12 14:11,114,56.009,-165.990,0.185,NA,0.504,0.32
20120303056,2012,8/29/12 21:41,88,56.504,-166.003,0.019,NA,0.908,0.03
20120303057,2012,8/30/12 2:39,74,56.998,-165.998,0.097,NA,0.450,0.25
20120303059,2012,8/30/12 14:12,68,57.502,-165.989,0.103,NA,1.141,0.22
20120303060,2012,8/30/12 19:24,58,58.001,-166.003,0.128,NA,0.897,0.24
20120303061,2012,8/30/12 23:38,46,58.495,-166.006,0.437,NA,0.774,0.57
20120303063,2012,8/31/12 6:43,31,59.004,-165.985,0.880,NA,1.342,0.65
20120303065,2012,8/31/12 14:05,38,59.008,-166.983,0.787,NA,1.233,0.61
20120303066,2012,8/31/12 19:07,46,58.500,-166.998,0.180,NA,0.692,0.28
20120303067,2012,8/31/12 23:15,64,57.999,-166.999,0.207,NA,0.941,0.37
20120303068,2012,9/1/12 4:31,71,57.503,-166.996,0.127,NA,0.842,0.26
20120303070,2012,9/1/12 14:10,75,57.007,-166.999,0.111,NA,0.333,0.35
20120303071,2012,9/1/12 19:23,106,56.506,-167.998,0.009,NA,0.346,0.03
20120303072,2012,9/1/12 0:36,134,56.003,-166.997,0.019,NA,0.763,0.03
20120303074,2012,9/9/12 16:38,160,54.998,-167.005,0.120,NA,0.935,0.12
20120303075,2012,9/8/12 6:45,137,55.498,-167.009,0.028,NA,0.467,0.03
20120303076,2012,9/8/12 19:43,144,55.502,-168.001,0.079,NA,0.715,0.12
20120303077,2012,9/8/12 19:47,138,56.011,-168.000,0.012,NA,0.497,0.02
20120303079,2012,9/9/12 0:41,118,56.503,-167.999,0.013,NA,0.488,0.02
20120303081,2012,9/9/12 7:03,80,57.004,-167.995,0.013,NA,0.350,0.03
20120303083,2012,9/9/12 14:08,72,57.510,-168.027,0.141,NA,1.638,0.17
20120303084,2012,9/9/12 19:51,68,58.002,-167.999,0.056,NA,1.330,0.03
20120303085,2012,9/10/12 0:12,54,58.499,-167.993,0.108,NA,1.121,0.08
20120303086,2012,9/10/12 6:26,42,59.001,-167.999,0.090,NA,0.638,0.14
20120303088,2012,9/10/12 7:50,39,59.508,-168.017,0.565,NA,1.084,0.49
20120303089,2012,9/10/12 19:49,27,60.011,-168.015,1.117,NA,1.546,0.70
20120303090,2012,9/11/12 1:51,44,60.004,-169.007,0.184,NA,0.648,0.70
20120303093,2012,9/11/12 14:08,27,60.011,-168.021,1.874,NA,2.176,0.75
20120303094,2012,9/11/12 20:28,45,59.508,-168.984,0.216,NA,1.100,0.27
20120303096,2012,9/12/12 2:05,52,59.012,-168.993,0.185,NA,0.878,0.29
20120303097,2012,9/12/12 7:39,67,58.499,-168.995,0.086,NA,1.213,0.03
20120303099,2012,9/12/12 14:13,72,57.989,-168.982,0.168,NA,0.950,0.55
20120303100,2012,9/12/12 19:41,71,57.508,-169.007,2.778,NA,1.912,0.86
20120303102,2012,9/13/12 1:50,80,57.010,-168.991,1.152,NA,1.582,0.72
20120303105,2012,9/13/12 14:12,100,56.511,-169.012,0.042,NA,0.805,0.05
20120303106,2012,9/13/12 19:31,1300,56.007,-168.996,0.176,NA,1.248,0.15
20120303107,2012,9/14/12 2:20,289,56.002,-169.983,0.202,NA,1.093,0.11
20120303110,2012,9/14/12 14:29,102,56.503,-169.997,0.097,NA,0.474,0.19
20120303112,2012,9/14/12 19:59,69,56.992,-170.012,1.254,NA,1.500,0.50
20120303114,2012,9/15/12 2:08,69,57.497,-170.005,1.574,NA,1.730,0.80
20120303115,2012,9/15/12 7:42,73,57.993,-170.002,1.330,NA,1.177,0.50
20120303117,2012,9/15/12 14:13,72,58.492,-169.999,0.090,NA,0.639,0.28
20120303127,2012,9/18/12 22:27,75,61.560,-173.713,0.187,NA,1.779,0.11
20120303157,2012,9/20/12 16:12,72,58.495,-169.997,0.097,NA,0.522,0.37
20120303158,2012,9/20/12 20:08,67,58.991,-169.986,0.123,NA,0.645,0.13
20120303170,2012,9/21/12 20:29,72,57.768,-168.658,0.157,NA,2.925,0.05
20120303188,2012,9/23/12 16:09,74,56.809,-164.583,0.037,NA,4.249,0.01
20120303194,2012,10/2/12 15:51,125,56.510,-170.999,0.046,NA,0.962,0.04
20120303195,2012,10/2/12 21:15,575,56.496,-171.986,0.230,NA,1.273,0.15
20120303197,2012,10/3/12 3:54,118,56.996,-172.000,0.078,NA,0.618,0.11
20120303199,2012,10/3/12 14:13,104,57.007,-171.025,0.034,NA,0.618,0.04
20120303201,2012,10/4/12 0:21,90,57.501,-170.996,NA,NA,0.604,NA
20120303202,2012,10/5/12 15:52,109,57.500,-172.002,0.097,NA,0.652,0.11
20120303204,2012,10/5/12 22:13,104,57.998,-171.996,0.065,NA,0.882,0.06
20120303205,2012,10/6/12 5:08,88,57.997,-170.999,0.742,NA,1.477,0.55
20120303207,2012,10/6/12 15:36,84,58.507,-170.996,0.407,NA,0.740,0.48
20120303208,2012,10/6/12 21:02,100,58.502,-171.988,0.397,NA,0.685,0.35
20120303210,2012,10/7/12 4:29,93,59.009,-172.021,0.176,NA,1.317,0.22
20120303213,2012,10/7/12 15:39,80,59.497,-172.020,0.278,NA,0.879,0.34
20120303214,2012,10/7/12 20:46,73,59.501,-171.016,0.485,NA,0.877,0.40
20120303215,2012,10/8/12 1:43,61,59.502,-169.997,1.539,NA,1.602,0.66
20120303216,2012,10/9/12 22:58,64,60.004,-171.999,0.218,NA,0.517,0.36
20120303217,2012,10/10/12 5:02,69,60.005,-170.991,0.865,NA,1.014,0.73
20120801125,2012,9/10/12 21:04,60,65.500,-168.503,0.304,0.830,0.722,0.42
20120801126,2012,9/11/12 1:49,50,65.000,-169.000,1.572,NA,2.513,0.56
20120801127,2012,9/11/12 5:23,43,65.030,-167.928,0.062,NA,0.530,0.17
20120801129,2012,9/12/12 15:43,25,64.399,-165.997,NA,NA,1.151,NA
20120801130,2012,9/12/12 19:58,27,64.501,-167.001,0.539,NA,0.831,0.61
20120801131,2012,9/12/12 23:37,35,64.501,-168.003,0.833,1.717,1.355,0.33
20120801132,2012,9/13/12 3:50,42,64.499,-168.997,6.961,NA,8.027,0.68
20120801133,2012,9/13/12 16:27,46,64.499,-170.001,0.053,NA,0.835,0.05
20120801134,2012,9/13/12 20:33,33,63.999,-169.996,0.031,0.708,0.900,0.03
20120801136,2012,9/14/12 1:59,35,63.999,-168.997,5.192,NA,7.559,0.72
20120801137,2012,9/14/12 15:25,37,64.000,-167.999,0.263,NA,0.898,0.29
20120801138,2012,9/14/12 20:30,33,64.000,-166.995,1.376,2.744,3.540,0.47
20120801139,2012,9/15/12 1:30,22,64.002,-166.000,0.266,NA,1.017,0.27
20120801140,2012,9/15/12 16:15,32,63.500,-168.006,0.911,NA,1.372,0.70
20120801142,2012,9/16/12 0:07,26,63.501,-167.001,4.406,NA,4.565,0.72
20120801143,2012,9/16/12 5:06,24,63.500,-165.999,0.083,NA,0.556,0.19
20120801144,2012,9/17/12 1:53,22,64.102,-163.497,0.915,NA,2.039,0.39
20120801145,2012,9/17/12 15:30,20,64.098,-164.496,0.445,NA,1.603,0.30
20120801146,2012,9/17/12 22:13,15,63.752,-163.494,0.336,NA,3.427,0.10
20120801147,2012,9/18/12 2:57,16,63.752,-164.496,2.133,NA,2.587,0.78
20120801148,2012,9/18/12 16:00,21,63.001,-166.002,1.177,NA,1.793,0.67
20120801149,2012,9/18/12 23:24,26,63.001,-166.992,0.163,0.437,1.051,0.15
20120801150,2012,9/19/12 2:05,25,63.000,-167.742,3.304,NA,3.749,0.91
20120801151,2012,9/19/12 16:00,32,62.503,-169.001,0.131,NA,0.708,0.32
20120801152,2012,9/19/12 20:48,29,62.500,-167.995,0.159,0.063,0.801,0.13
20120801153,2012,9/20/12 1:51,35,62.500,-167.005,0.842,NA,1.335,0.55
20120801155,2012,9/20/12 16:05,30,62.001,-167.002,0.745,NA,1.204,0.44
20120801156,2012,9/20/12 21:50,28,61.999,-167.998,0.656,NA,1.734,0.41
20120801157,2012,9/21/12 3:25,38,62.000,-169.006,0.093,NA,1.318,0.07
20120801158,2012,9/21/12 16:00,36,61.502,-169.004,0.766,NA,1.677,0.45
20120801159,2012,9/21/12 20:35,28,61.500,-167.997,0.393,0.598,1.288,0.31
20120801160,2012,9/22/12 0:40,23,61.500,-166.999,0.977,NA,1.448,0.67
20120801161,2012,9/22/12 5:10,22,60.999,-167.000,0.946,NA,1.091,1.00
20120801162,2012,9/23/12 16:00,37,61.000,-169.001,0.664,NA,1.707,0.58
20120801163,2012,9/23/12 20:18,28,61.002,-167.994,0.602,0.369,1.309,0.56
20120801164,2012,9/24/12 1:20,30,60.499,-168.003,1.132,NA,1.691,0.65
20120801165,2012,9/24/12 5:02,40,60.500,-169.003,0.681,NA,1.181,0.59
20120801166,2012,9/24/12 15:56,28,60.505,-167.016,3.059,NA,3.005,0.87
20120801167,2012,9/24/12 23:34,26,59.999,-167.998,1.196,NA,2.508,0.47
20130801001,2013,8/7/13 15:26,42,65.410,-168.018,0.322,NA,0.752,0.57
20140308001,2014,8/18/14 18:05,43,55.504,-163.000,0.131,NA,1.438,0.12
20140308003,2014,8/18/14 19:49,86,56.003,-162.997,0.053,NA,0.559,0.08
20140308004,2014,8/19/14 7:13,54,55.999,-162.003,0.220,NA,0.872,0.20
20140308005,2014,8/19/14 14:44,73,56.500,-161.989,0.079,NA,0.412,0.19
20140308007,2014,8/19/14 22:21,61,57.000,-162.009,0.837,NA,1.820,0.61
20140308008,2014,8/20/14 3:00,42,57.494,-161.988,1.048,NA,1.949,0.46
20140308010,2014,8/20/14 14:39,80,56.482,-162.995,0.017,NA,0.857,0.01
20140308013,2014,8/20/14 21:45,62,56.999,-163.013,0.228,NA,0.593,0.35
20140308014,2014,8/21/14 2:11,46,57.501,-162.986,0.632,NA,1.328,0.42
20140308018,2014,8/21/14 14:37,54,57.501,-163.996,0.232,NA,0.904,0.17
20140308019,2014,8/21/14 19:01,68,57.000,-164.006,0.062,NA,0.647,0.12
20140308021,2014,8/22/14 0:38,81,56.509,-163.993,0.026,NA,0.439,0.03
20140308022,2014,8/22/14 6:21,91,55.999,-164.000,0.058,NA,0.813,0.03
20140308023,2014,8/21/14 14:41,94,55.502,-164.011,0.039,NA,0.567,0.03
20140308024,2014,8/22/14 21:20,104,55.004,-165.001,0.130,NA,0.967,0.13
20140308025,2014,8/23/14 1:48,107,55.499,-165.010,0.157,NA,1.251,0.11
20140308028,2014,8/23/14 14:39,96,55.999,-165.001,0.037,NA,1.597,0.02
20140308030,2014,8/23/14 21:41,79,56.500,-165.008,0.020,NA,0.461,0.05
20140308031,2014,8/24/14 3:34,72,57.002,-165.014,0.022,NA,0.729,0.04
20140308034,2014,8/24/14 14:42,65,57.502,-164.989,0.018,NA,1.383,0.05
20140308036,2014,8/24/14 21:41,48,58.002,-164.997,0.695,NA,1.393,0.48
20140308038,2014,8/25/14 3:50,38,58.003,-165.999,0.250,NA,1.025,0.31
20140308042,2014,8/25/14 14:41,67,57.499,-165.993,0.063,NA,0.488,0.17
20140308043,2014,8/25/14 19:26,73,56.993,-165.986,0.029,NA,0.466,0.04
20140308044,2014,8/26/14 0:34,85,56.496,-165.998,0.038,NA,0.612,0.08
20140308048,2014,8/26/14 14:41,114,56.006,-165.994,0.076,NA,0.772,0.05
20140308051,2014,8/26/14 23:32,122,55.501,-166.008,0.063,NA,0.600,0.06
20140308052,2014,8/27/14 8:11,137,55.001,-165.999,0.032,NA,1.111,0.02
20140308054,2014,8/27/14 15:01,157,55.009,-166.995,0.197,NA,0.777,0.18
20140308055,2014,8/27/14 20:32,137,55.500,-166.988,0.112,NA,0.292,NA
20140308059,2014,8/28/14 14:55,135,55.994,-166.991,0.042,NA,0.752,0.08
20140308060,2014,8/28/14 20:08,106,56.498,-167.000,0.035,NA,0.399,0.07
20140308062,2014,8/29/14 1:47,74,56.997,-166.988,0.157,NA,0.334,0.53
20140308065,2014,8/29/14 14:50,70,57.503,-166.997,0.037,NA,0.597,0.11
20140308067,2014,8/29/14 22:13,80,56.999,-168.003,0.162,NA,0.422,0.25
20140308068,2014,8/30/14 3:02,118,56.503,-168.014,0.030,NA,0.519,NA
20140308072,2014,8/30/14 14:56,138,56.000,-168.004,0.062,NA,0.588,0.15
